Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou_Tariff,FiT,H2_Tariff
05/01/2023,1,4,4,100,1477,0,0.0963702,0.0481851,2.66980248
05/01/2023,1,4,5,101,1448,0,0.0976914,0.0488457,5.009278144
05/01/2023,1,4,6,102,1402,0,0.1061217,0.05306085,3.53245472
05/01/2023,1,4,7,103,1806,0,0.1159794,0.0579897,2.442097456
05/01/2023,1,4,8,104,2009.36,0,0.1178028,0.0589014,5.575948592
05/01/2023,1,4,9,105,1946.36,0,0.1249695,0.06248475,3.499173472
05/01/2023,1,4,10,106,1985.36,76.2231,0.1313163,0.06565815,5.184887216
05/01/2023,1,4,11,107,2048.36,331.308,0.1380006,0.0690003,5.228232384
05/01/2023,1,4,12,108,1955.36,687.376,0.1359171,0.06795855,5.151631344
05/01/2023,1,4,13,109,1785,746.861,0.1377783,0.06888915,5.760576064
05/01/2023,1,4,14,110,1556,70.555,0.1441062,0.0720531,3.566499776
05/01/2023,1,4,15,111,1386.845,0,0.1497006,0.0748503,1.736042128
05/01/2023,1,4,16,112,1934.845,0,0.1614492,0.0807246,5.760576064
05/01/2023,1,4,17,113,1915.845,0,0.1823607,0.09118035,3.343004928
05/01/2023,1,4,18,114,1867,0,0.1821195,0.09105975,5.648821504
05/01/2023,1,4,19,115,1777,0,0.1661751,0.08308755,5.760576064
05/01/2023,1,4,20,116,1855,0,0.1531152,0.0765576,5.760576064
05/01/2023,1,4,21,117,1937.875,0,0.1433538,0.0716769,3.772044464
05/01/2023,1,4,22,118,1936.875,0,0.1361682,0.0680841,3.232078
06/01/2023,1,4,23,119,1949.875,0,0.1224999,0.06124995,5.760576064
06/01/2023,1,5,0,120,1988.875,0,0.1062315,0.05311575,3.142517744
06/01/2023,1,5,1,121,1958.875,0,0.1004976,0.0502488,5.029584544
06/01/2023,1,5,2,122,1998.875,0,0.0959877,0.04799385,5.760576064
06/01/2023,1,5,3,123,1944.875,0,0.0818802,0.0409401,3.58981328
06/01/2023,1,5,4,124,1933.875,0,0.0814851,0.04074255,2.860175456
06/01/2023,1,5,5,125,1953.875,0,0.0835569,0.04177845,4.568022816
06/01/2023,1,5,6,126,1923.875,0,0.0967104,0.0483552,2.111268336
06/01/2023,1,5,7,127,1712.875,0,0.1068966,0.0534483,4.700465168
06/01/2023,1,5,8,128,1750.875,0,0.1163115,0.05815575,2.213470672
06/01/2023,1,5,9,129,1413.795,0,0.115704,0.057852,4.636668752
06/01/2023,1,5,10,130,1473.795,0,0.1127268,0.0563634,2.22818488
06/01/2023,1,5,11,131,1522.795,134.293,0.1127358,0.0563679,3.079178416
06/01/2023,1,5,12,132,1470.795,2348.42,0.1141236,0.0570618,4.957674016
06/01/2023,1,5,13,133,1524.795,1313.79,0.1122057,0.05610285,5.760576064
06/01/2023,1,5,14,134,1481.795,189.837,0.116253,0.0581265,3.772491872
06/01/2023,1,5,15,135,1498.795,0,0.1241649,0.06208245,4.806800064
06/01/2023,1,5,16,136,1487.795,0,0.130689,0.0653445,4.58373856
06/01/2023,1,5,17,137,1448.795,0,0.1452393,0.07261965,3.611559568
06/01/2023,1,5,18,138,1494.795,0,0.1404306,0.0702153,4.838220064
06/01/2023,1,5,19,139,1341,0,0.1367496,0.0683748,5.484823552
06/01/2023,1,5,20,140,1469,0,0.130149,0.0650745,2.357939552
06/01/2023,1,5,21,141,1470,0,0.1233171,0.06165855,2.919963232
06/01/2023,1,5,22,142,1430,0,0.1214955,0.06074775,2.305248096
07/01/2023,1,5,23,143,1440,0,0.1168893,0.05844465,3.803760256
07/01/2023,1,6,0,144,1506,0,0.1102806,0.0551403,4.934768608
07/01/2023,1,6,1,145,1461,0,0.0988578,0.0494289,5.760576064
07/01/2023,1,6,2,146,1475,0,0.0960804,0.0480402,3.404883984
07/01/2023,1,6,3,147,1537,0,0.0879993,0.04399965,3.46698256
07/01/2023,1,6,4,148,1499,0,0.0831906,0.0415953,4.868208768
07/01/2023,1,6,5,149,1710,0,0.0837837,0.04189185,4.289761872
07/01/2023,1,6,6,150,1709,0,0.090981,0.0454905,2.52884136
